season,week,gsis_id,position,injured,weeks_since_last_game,completions,attempts,passing_yards,carries,rushing_yards,receptions,receiving_yards,target_share,rolling_3wk_workload,cumulative_season_workload,late_season,pos_C,pos_CB,pos_DE,pos_DT,pos_FB,pos_G,pos_K,pos_LB,pos_LS,pos_P,pos_QB,pos_RB,pos_S,pos_T,pos_TE,pos_WR
2020.0,3.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,0.25,211.0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,5.0,00-0031547,WR,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.1111111111111111,169.0,169.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,6.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.2758620689655172,172.0,219.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,8.0,00-0031547,WR,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0909090909090909,154.0,254.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,15.0,00-0031547,WR,0,3.0,,,,,,,,,88.0,257.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,16.0,00-0031547,WR,0,1.0,,,,,,,,,38.0,257.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,17.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,116.0,0.2372881355932203,3.0,257.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,1.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0,0.2592592592592592,116.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,2.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,0.2142857142857142,197.0,81.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,3.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.1489361702127659,239.0,123.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,4.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,77.0,0.3,165.0,165.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,5.0,00-0031547,WR,0,1.0,,,,,,,,,161.0,242.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,6.0,00-0031547,WR,1,1.0,,,,,,,,,119.0,242.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,7.0,00-0031547,WR,0,1.0,,,,,,,,,77.0,242.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,8.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,85.0,0.3055555555555556,0.0,242.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,9.0,00-0031547,WR,0,1.0,,,,,,,,,85.0,327.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,15.0,00-0031547,WR,0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,68.0,0.3076923076923077,85.0,327.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,18.0,00-0031547,WR,0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.1904761904761904,153.0,395.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,9.0,00-0031547,WR,1,1.0,,,,,,,,,80.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,11.0,00-0031547,WR,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.074074074074074,80.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,12.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,0.1142857142857142,31.0,19.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,13.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.1176470588235294,99.0,99.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,15.0,00-0031547,WR,1,2.0,,,,,,,,,115.0,115.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,16.0,00-0031547,WR,1,1.0,,,,,,,,,96.0,115.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,17.0,00-0031547,WR,1,1.0,,,,,,,,,16.0,115.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,18.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,79.0,0.1794871794871795,0.0,115.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023.0,1.0,00-0031547,WR,0,1.0,,,,,,,,,79.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023.0,2.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,57.0,0.1904761904761904,79.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023.0,3.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.1111111111111111,136.0,57.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023.0,9.0,00-0031547,WR,1,3.0,,,,,,,,,76.0,76.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023.0,10.0,00-0031547,WR,1,1.0,,,,,,,,,76.0,76.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023.0,12.0,00-0031547,WR,0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.1428571428571428,19.0,76.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023.0,14.0,00-0031547,WR,0,2.0,,,,,,,,,42.0,118.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023.0,15.0,00-0031547,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.1612903225806451,42.0,118.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023.0,18.0,00-0031547,WR,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.1379310344827586,86.0,162.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017.0,2.0,00-0031548,CB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,3.0,00-0031548,CB,1,1.0,,,,,,,,,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,4.0,00-0031548,CB,1,1.0,,,,,,,,,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,5.0,00-0031548,CB,1,1.0,,,,,,,,,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,6.0,00-0031548,CB,1,1.0,,,,,,,,,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,8.0,00-0031548,CB,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,9.0,00-0031548,CB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,12.0,00-0031548,CB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,17.0,00-0031548,CB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,1.0,00-0031548,CB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,8.0,00-0031548,CB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,10.0,00-0031548,CB,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,1.0,00-0031548,CB,1,1.0,,,,,,,,,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,2.0,00-0031548,CB,1,1.0,,,,,,,,,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,3.0,00-0031548,CB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,6.0,00-0031548,CB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,11.0,00-0031548,CB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,12.0,00-0031548,CB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,15.0,00-0031548,CB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,16.0,00-0031548,CB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,6.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.1707317073170731,,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019.0,12.0,00-0031549,WR,0,3.0,,,,,,,,,42.0,42.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019.0,13.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.1333333333333333,42.0,42.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019.0,14.0,00-0031549,WR,0,1.0,,,,,,,,,83.0,83.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019.0,15.0,00-0031549,WR,0,1.0,,,,,,,,,41.0,83.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019.0,16.0,00-0031549,WR,0,1.0,,,,,,,,,41.0,83.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019.0,17.0,00-0031549,WR,1,1.0,,,,,,,,,0.0,83.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019.0,18.0,00-0031549,WR,1,1.0,,,,,,,,,0.0,83.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,1.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0357142857142857,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,12.0,00-0031549,WR,0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,54.0,0.1621621621621621,23.0,23.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,13.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.2391304347826087,77.0,77.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,14.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0.2,115.0,115.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020.0,15.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,0.2666666666666666,192.0,215.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,1.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,72.0,0.1842105263157894,187.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,2.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.1071428571428571,221.0,72.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,16.0,00-0031549,WR,1,3.0,,,,,,,,,142.0,93.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,17.0,00-0031549,WR,1,1.0,,,,,,,,,93.0,93.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021.0,18.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.1,21.0,93.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,6.0,00-0031549,WR,0,1.0,,,,,,,,,23.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,7.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,23.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022.0,8.0,00-0031549,WR,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.03125,23.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017.0,13.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,14.0,00-0031550,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,15.0,00-0031550,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,16.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,17.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,18.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,12.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,16.0,00-0031550,LB,1,3.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,4.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,5.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,6.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,8.0,00-0031550,LB,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,9.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,10.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,11.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,12.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,13.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,14.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,15.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,16.0,00-0031550,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,17.0,00-0031550,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020.0,1.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020.0,2.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020.0,14.0,00-0031550,LB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021.0,4.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021.0,5.0,00-0031550,LB,1,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021.0,6.0,00-0031550,LB,1,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021.0,7.0,00-0031550,LB,1,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021.0,8.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021.0,9.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021.0,10.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022.0,5.0,00-0031550,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022.0,17.0,00-0031550,LB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,14.0,00-0031551,DT,0,1.0,,,,,,,,,,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,15.0,00-0031551,DT,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,2.0,00-0031551,DT,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,3.0,00-0031551,DT,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,10.0,00-0031551,DT,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,17.0,00-0031551,DT,1,3.0,,,,,,,,,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,1.0,00-0031551,DT,0,1.0,,,,,,,,,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,2.0,00-0031551,DT,0,1.0,,,,,,,,,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,3.0,00-0031551,DT,0,1.0,,,,,,,,,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,4.0,00-0031551,DT,0,1.0,,,,,,,,,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,16.0,00-0031551,DT,0,3.0,,,,,,,,,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,17.0,00-0031551,DT,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,18.0,00-0031551,DT,0,1.0,,,,,,,,,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,2.0,00-0031553,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,6.0,00-0031553,LB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,15.0,00-0031553,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,17.0,00-0031553,LB,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,18.0,00-0031553,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,16.0,00-0031553,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,17.0,00-0031553,LB,0,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020.0,5.0,00-0031553,LB,0,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021.0,15.0,00-0031553,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,5.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,6.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,13.0,00-0031554,LB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,14.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,5.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,13.0,00-0031554,LB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,14.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,15.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,16.0,00-0031554,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,17.0,00-0031554,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,7.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,8.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,10.0,00-0031554,LB,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,11.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,17.0,00-0031554,LB,1,3.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019.0,18.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020.0,5.0,00-0031554,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020.0,13.0,00-0031554,LB,0,3.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020.0,14.0,00-0031554,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020.0,15.0,00-0031554,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020.0,16.0,00-0031554,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020.0,17.0,00-0031554,LB,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
